cluster	class	count
27	Cluster specific rare	5
27	Cluster specific rare	4
27	Cluster specific rare	3
27	Cluster specific rare	9
27	Cluster specific rare	21
28	Cluster specific rare	5
28	Cluster specific rare	4
28	Cluster specific rare	3
28	Cluster specific rare	41
28	Cluster specific rare	23
28	Cluster specific rare	3
28	Cluster specific rare	5
28	Cluster specific rare	3
28	Cluster specific rare	14
28	Cluster specific rare	2
28	Cluster specific rare	18
28	Cluster specific rare	9
28	Cluster specific rare	1
28	Cluster specific rare	5
28	Cluster specific rare	3
28	Cluster specific rare	8
28	Cluster specific rare	2
28	Cluster specific rare	9
28	Cluster specific rare	3
28	Cluster specific rare	2
28	Cluster specific rare	18
28	Cluster specific rare	26
28	Cluster specific rare	3
28	Cluster specific rare	4
28	Cluster specific rare	1
28	Cluster specific rare	10
28	Cluster specific rare	9
28	Cluster specific rare	26
28	Cluster specific rare	3
28	Cluster specific rare	1
28	Cluster specific rare	6
28	Cluster specific rare	2
28	Cluster specific rare	1
28	Cluster specific rare	7
28	Cluster specific rare	8
28	Cluster specific rare	2
28	Cluster specific rare	1
28	Cluster specific rare	2
28	Cluster specific rare	41
28	Cluster specific rare	4
28	Cluster specific rare	1
28	Cluster specific rare	4
29	Cluster specific rare	2
29	Cluster specific rare	20
29	Cluster specific rare	2
29	Cluster specific rare	6
29	Cluster specific rare	15
29	Cluster specific rare	5
29	Cluster specific rare	13
29	Cluster specific rare	1
29	Cluster specific rare	4
29	Cluster specific rare	13
29	Cluster specific rare	0
29	Cluster specific rare	1
29	Cluster specific rare	3
29	Cluster specific rare	2
29	Cluster specific rare	4
29	Cluster specific rare	4
29	Cluster specific rare	15
29	Cluster specific rare	4
29	Cluster specific rare	5
29	Cluster specific rare	2
29	Cluster specific rare	5
29	Cluster specific rare	20
29	Cluster specific rare	7
29	Cluster specific rare	6
29	Cluster specific rare	19
29	Cluster specific rare	8
29	Cluster specific rare	22
29	Cluster specific rare	10
29	Cluster specific rare	7
29	Cluster specific rare	21
29	Cluster specific rare	5
29	Cluster specific rare	1
29	Cluster specific rare	14
29	Cluster specific rare	3
29	Cluster specific rare	40
29	Cluster specific rare	2
29	Cluster specific rare	1
29	Cluster specific rare	2
29	Cluster specific rare	3
29	Cluster specific rare	14
30	Cluster specific rare	10
30	Cluster specific rare	10
30	Cluster specific rare	0
30	Cluster specific rare	6
30	Cluster specific rare	1
30	Cluster specific rare	2
30	Cluster specific rare	1
30	Cluster specific rare	0
30	Cluster specific rare	0
30	Cluster specific rare	2
30	Cluster specific rare	0
30	Cluster specific rare	17
30	Cluster specific rare	6
30	Cluster specific rare	3
30	Cluster specific rare	33
30	Cluster specific rare	1
30	Cluster specific rare	2
30	Cluster specific rare	1
30	Cluster specific rare	2
30	Cluster specific rare	1
30	Cluster specific rare	12
30	Cluster specific rare	1
30	Cluster specific rare	10
30	Cluster specific rare	6
30	Cluster specific rare	1
30	Cluster specific rare	3
30	Cluster specific rare	6
30	Cluster specific rare	6
30	Cluster specific rare	18
30	Cluster specific rare	2
30	Cluster specific rare	0
30	Cluster specific rare	1
30	Cluster specific rare	8
30	Cluster specific rare	3
30	Cluster specific rare	34
30	Cluster specific rare	2
30	Cluster specific rare	3
30	Cluster specific rare	0
30	Cluster specific rare	1
30	Cluster specific rare	10
30	Cluster specific rare	40
31	Cluster specific rare	9
31	Cluster specific rare	12
31	Cluster specific rare	1
31	Cluster specific rare	5
31	Cluster specific rare	3
31	Cluster specific rare	2
31	Cluster specific rare	2
31	Cluster specific rare	9
31	Cluster specific rare	8
31	Cluster specific rare	6
31	Cluster specific rare	2
31	Cluster specific rare	3
31	Cluster specific rare	2
31	Cluster specific rare	1
31	Cluster specific rare	17
31	Cluster specific rare	1
31	Cluster specific rare	27
31	Cluster specific rare	13
31	Cluster specific rare	15
31	Cluster specific rare	7
31	Cluster specific rare	10
31	Cluster specific rare	6
31	Cluster specific rare	5
31	Cluster specific rare	7
31	Cluster specific rare	6
31	Cluster specific rare	1
31	Cluster specific rare	1
31	Cluster specific rare	2
31	Cluster specific rare	4
31	Cluster specific rare	5
31	Cluster specific rare	5
31	Cluster specific rare	3
31	Cluster specific rare	5
31	Cluster specific rare	5
31	Cluster specific rare	6
31	Cluster specific rare	4
32	Cluster specific rare	3
32	Cluster specific rare	0
32	Cluster specific rare	0
32	Cluster specific rare	2
32	Cluster specific rare	1
32	Cluster specific rare	1
32	Cluster specific rare	3
32	Cluster specific rare	3
32	Cluster specific rare	2
32	Cluster specific rare	0
32	Cluster specific rare	2
32	Cluster specific rare	3
32	Cluster specific rare	2
32	Cluster specific rare	1
32	Cluster specific rare	4
32	Cluster specific rare	12
32	Cluster specific rare	17
32	Cluster specific rare	6
32	Cluster specific rare	5
32	Cluster specific rare	4
32	Cluster specific rare	2
32	Cluster specific rare	5
32	Cluster specific rare	0
32	Cluster specific rare	2
32	Cluster specific rare	3
32	Cluster specific rare	1
33	Cluster specific rare	3
33	Cluster specific rare	5
33	Cluster specific rare	19
33	Cluster specific rare	14
33	Cluster specific rare	16
33	Cluster specific rare	9
33	Cluster specific rare	5
33	Cluster specific rare	4
33	Cluster specific rare	1
33	Cluster specific rare	0
33	Cluster specific rare	4
33	Cluster specific rare	4
33	Cluster specific rare	5
33	Cluster specific rare	1
33	Cluster specific rare	2
33	Cluster specific rare	4
33	Cluster specific rare	41
33	Cluster specific rare	9
33	Cluster specific rare	22
33	Cluster specific rare	20
33	Cluster specific rare	19
33	Cluster specific rare	19
33	Cluster specific rare	17
33	Cluster specific rare	0
33	Cluster specific rare	1
33	Cluster specific rare	0
33	Cluster specific rare	12
33	Cluster specific rare	13
33	Cluster specific rare	11
33	Cluster specific rare	7
33	Cluster specific rare	3
33	Cluster specific rare	7
33	Cluster specific rare	0
33	Cluster specific rare	6
33	Cluster specific rare	13
34	Cluster specific rare	60
34	Cluster specific rare	6
34	Cluster specific rare	12
34	Cluster specific rare	12
34	Cluster specific rare	16
34	Cluster specific rare	25
34	Cluster specific rare	4
34	Cluster specific rare	8
34	Cluster specific rare	5
34	Cluster specific rare	2
34	Cluster specific rare	13
34	Cluster specific rare	8
34	Cluster specific rare	2
34	Cluster specific rare	6
34	Cluster specific rare	15
34	Cluster specific rare	8
34	Cluster specific rare	48
34	Cluster specific rare	12
34	Cluster specific rare	7
34	Cluster specific rare	6
34	Cluster specific rare	52
34	Cluster specific rare	28
34	Cluster specific rare	26
34	Cluster specific rare	46
34	Cluster specific rare	7
34	Cluster specific rare	7
34	Cluster specific rare	6
34	Cluster specific rare	9
34	Cluster specific rare	1
34	Cluster specific rare	6
34	Cluster specific rare	7
34	Cluster specific rare	12
34	Cluster specific rare	67
34	Cluster specific rare	9
35	Cluster specific rare	10
35	Cluster specific rare	5
35	Cluster specific rare	0
35	Cluster specific rare	6
35	Cluster specific rare	2
35	Cluster specific rare	3
35	Cluster specific rare	27
35	Cluster specific rare	0
35	Cluster specific rare	0
35	Cluster specific rare	0
35	Cluster specific rare	9
35	Cluster specific rare	4
35	Cluster specific rare	7
35	Cluster specific rare	2
35	Cluster specific rare	5
35	Cluster specific rare	2
35	Cluster specific rare	1
35	Cluster specific rare	2
35	Cluster specific rare	3
35	Cluster specific rare	2
35	Cluster specific rare	0
35	Cluster specific rare	11
36	Cluster specific rare	7
36	Cluster specific rare	0
36	Cluster specific rare	9
36	Cluster specific rare	21
36	Cluster specific rare	6
36	Cluster specific rare	8
36	Cluster specific rare	3
36	Cluster specific rare	5
36	Cluster specific rare	4
36	Cluster specific rare	6
36	Cluster specific rare	11
36	Cluster specific rare	13
36	Cluster specific rare	4
36	Cluster specific rare	14
36	Cluster specific rare	0
36	Cluster specific rare	3
36	Cluster specific rare	3
36	Cluster specific rare	2
36	Cluster specific rare	5
36	Cluster specific rare	3
36	Cluster specific rare	2
36	Cluster specific rare	10
36	Cluster specific rare	10
36	Cluster specific rare	2
37	Cluster specific rare	12
37	Cluster specific rare	5
37	Cluster specific rare	8
37	Cluster specific rare	34
37	Cluster specific rare	4
37	Cluster specific rare	3
37	Cluster specific rare	19
37	Cluster specific rare	4
37	Cluster specific rare	0
37	Cluster specific rare	10
37	Cluster specific rare	8
37	Cluster specific rare	36
37	Cluster specific rare	22
37	Cluster specific rare	1
37	Cluster specific rare	0
37	Cluster specific rare	1
37	Cluster specific rare	24
37	Cluster specific rare	12
37	Cluster specific rare	1
37	Cluster specific rare	28
37	Cluster specific rare	0
37	Cluster specific rare	21
37	Cluster specific rare	3
37	Cluster specific rare	19
37	Cluster specific rare	7
37	Cluster specific rare	2
37	Cluster specific rare	14
38	Cluster specific rare	56
38	Cluster specific rare	11
38	Cluster specific rare	10
38	Cluster specific rare	5
38	Cluster specific rare	1
38	Cluster specific rare	1
38	Cluster specific rare	4
38	Cluster specific rare	5
38	Cluster specific rare	0
38	Cluster specific rare	0
38	Cluster specific rare	5
38	Cluster specific rare	2
38	Cluster specific rare	2
38	Cluster specific rare	3
38	Cluster specific rare	54
38	Cluster specific rare	51
38	Cluster specific rare	25
38	Cluster specific rare	4
38	Cluster specific rare	5
38	Cluster specific rare	4
38	Cluster specific rare	7
38	Cluster specific rare	9
38	Cluster specific rare	2
38	Cluster specific rare	1
38	Cluster specific rare	9
38	Cluster specific rare	4
38	Cluster specific rare	10
39	Cluster specific rare	2
39	Cluster specific rare	6
39	Cluster specific rare	2
39	Cluster specific rare	26
39	Cluster specific rare	3
39	Cluster specific rare	1
39	Cluster specific rare	2
39	Cluster specific rare	0
39	Cluster specific rare	38
39	Cluster specific rare	35
39	Cluster specific rare	2
39	Cluster specific rare	0
39	Cluster specific rare	2
39	Cluster specific rare	19
39	Cluster specific rare	3
39	Cluster specific rare	1
39	Cluster specific rare	2
39	Cluster specific rare	0
39	Cluster specific rare	2
39	Cluster specific rare	3
39	Cluster specific rare	0
39	Cluster specific rare	1
39	Cluster specific rare	0
39	Cluster specific rare	0
39	Cluster specific rare	2
39	Cluster specific rare	0
39	Cluster specific rare	3
39	Cluster specific rare	1
39	Cluster specific rare	1
40	Cluster specific rare	16
40	Cluster specific rare	31
40	Cluster specific rare	78
40	Cluster specific rare	11
40	Cluster specific rare	30
40	Cluster specific rare	39
40	Cluster specific rare	17
40	Cluster specific rare	15
40	Cluster specific rare	24
40	Cluster specific rare	17
40	Cluster specific rare	19
40	Cluster specific rare	29
40	Cluster specific rare	61
40	Cluster specific rare	76
40	Cluster specific rare	53
40	Cluster specific rare	33
40	Cluster specific rare	41
40	Cluster specific rare	68
40	Cluster specific rare	42
40	Cluster specific rare	88
40	Cluster specific rare	52
40	Cluster specific rare	139
40	Cluster specific rare	8
40	Cluster specific rare	6
40	Cluster specific rare	13
40	Cluster specific rare	11
40	Cluster specific rare	28
40	Cluster specific rare	55
41	Cluster specific rare	0
41	Cluster specific rare	4
41	Cluster specific rare	8
41	Cluster specific rare	6
41	Cluster specific rare	8
41	Cluster specific rare	2
41	Cluster specific rare	1
41	Cluster specific rare	2
41	Cluster specific rare	11
41	Cluster specific rare	0
41	Cluster specific rare	1
41	Cluster specific rare	6
41	Cluster specific rare	4
41	Cluster specific rare	2
41	Cluster specific rare	4
41	Cluster specific rare	0
41	Cluster specific rare	9
41	Cluster specific rare	1
41	Cluster specific rare	8
41	Cluster specific rare	1
41	Cluster specific rare	0
41	Cluster specific rare	5
41	Cluster specific rare	9
41	Cluster specific rare	6
41	Cluster specific rare	3
41	Cluster specific rare	4
42	Cluster specific rare	19
42	Cluster specific rare	19
42	Cluster specific rare	48
42	Cluster specific rare	85
42	Cluster specific rare	22
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	1
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	0
42	Cluster specific rare	1
42	Cluster specific rare	1
42	Cluster specific rare	1
44	Cluster specific rare	11
44	Cluster specific rare	4
44	Cluster specific rare	7
44	Cluster specific rare	8
44	Cluster specific rare	11
44	Cluster specific rare	3
44	Cluster specific rare	20
44	Cluster specific rare	3
44	Cluster specific rare	9
44	Cluster specific rare	0
44	Cluster specific rare	4
44	Cluster specific rare	1
44	Cluster specific rare	1
44	Cluster specific rare	1
44	Cluster specific rare	41
44	Cluster specific rare	1
44	Cluster specific rare	2
44	Cluster specific rare	2
44	Cluster specific rare	20
44	Cluster specific rare	22
44	Cluster specific rare	6
44	Cluster specific rare	0
44	Cluster specific rare	35
44	Cluster specific rare	16
44	Cluster specific rare	68
45	Cluster specific rare	1
45	Cluster specific rare	0
45	Cluster specific rare	14
45	Cluster specific rare	3
45	Cluster specific rare	2
45	Cluster specific rare	5
45	Cluster specific rare	3
45	Cluster specific rare	46
45	Cluster specific rare	1
45	Cluster specific rare	0
45	Cluster specific rare	2
45	Cluster specific rare	4
45	Cluster specific rare	0
45	Cluster specific rare	5
45	Cluster specific rare	0
45	Cluster specific rare	5
45	Cluster specific rare	1
45	Cluster specific rare	27
45	Cluster specific rare	1
45	Cluster specific rare	0
45	Cluster specific rare	5
45	Cluster specific rare	4
45	Cluster specific rare	8
45	Cluster specific rare	5
45	Cluster specific rare	12
45	Cluster specific rare	8
46	Cluster specific rare	3
46	Cluster specific rare	2
46	Cluster specific rare	5
46	Cluster specific rare	8
46	Cluster specific rare	0
46	Cluster specific rare	9
46	Cluster specific rare	10
46	Cluster specific rare	14
46	Cluster specific rare	4
46	Cluster specific rare	2
46	Cluster specific rare	6
46	Cluster specific rare	1
46	Cluster specific rare	1
46	Cluster specific rare	1
46	Cluster specific rare	2
46	Cluster specific rare	32
46	Cluster specific rare	15
46	Cluster specific rare	64
46	Cluster specific rare	14
46	Cluster specific rare	1
46	Cluster specific rare	6
46	Cluster specific rare	0
46	Cluster specific rare	5
46	Cluster specific rare	3
46	Cluster specific rare	3
46	Cluster specific rare	3
47	Cluster specific rare	2
47	Cluster specific rare	8
47	Cluster specific rare	14
47	Cluster specific rare	4
47	Cluster specific rare	2
47	Cluster specific rare	21
47	Cluster specific rare	4
47	Cluster specific rare	21
47	Cluster specific rare	21
47	Cluster specific rare	1
47	Cluster specific rare	7
47	Cluster specific rare	0
47	Cluster specific rare	1
47	Cluster specific rare	2
47	Cluster specific rare	4
47	Cluster specific rare	5
47	Cluster specific rare	23
47	Cluster specific rare	1
47	Cluster specific rare	8
47	Cluster specific rare	10
47	Cluster specific rare	9
47	Cluster specific rare	2
47	Cluster specific rare	3
48	Cluster specific rare	53
