gene	gains	losses
group_2687**	8	15.5
group_6633	7.79	1.18
group_6384*	1	0
group_6022	3	0.1
group_8597	2	0.03
group_7689*	2	0.04
group_7690*	2	0.04
group_7089*	5	0.24
group_5689	7.41	1.33
group_2413	5.3	0.34
yjmD	4	0.15
group_6092*	4.97	0.15
group_588	7.93	1.36
yhbU_2	2	0.03
group_7195*	6.16	0.39
group_4891	6.16	0.39
group_4064	13	10.5
group_4957	7.07	15.86
group_6386***	1	0
group_6093	1	0
group_5586	5	0.35
group_1595	14	9.5
group_10504	13	10.5
group_1488	12.5	11
group_2258	12.5	11
group_6812	4	0.15
group_2018*	4	0.15
group_7266	2	0.03
group_1789*	6.69	15.23
group_5463**	12.64	10.49
group_1218***	4.14	1.06
group_5482	2	0.02
group_3997	2	0.03
group_7687**	6.96	0.57
group_4554****	8.5	15
group_2196	4.99	0.23
group_10787	2	0.05
group_4557*	4.9	4.76
group_7469	4	0.15
group_4587	5	0.23
group_3623***	5	0.23
group_4590***	4	0.15
group_7316	2	0.02
yodB	2.92	3.61
tuaB	3	0.08
vioA	3	0.08
group_6453*	3	0.08
group_6452*	3	0.08
speG_1	3	0.08
phaJ	3	0.08
group_3970*	3	0.08
group_3137	3	0.08
group_1694*	3	0.08
capD	3	0.08
group_6446**	3	0.08
group_6445	3	0.08
group_3393*	3	0.08
group_3392**	3	0.08
group_2619*	2	0.05
group_3167*	2	0.04
group_3670*	11	12.5
group_6928	2	0.03
group_3177*	3	0.09
group_2543*	6	16.3
group_5690	2	0.07
group_5691	2	0.07
group_3977*	2	0.03
group_5698*	1	0
group_6657**	1	0
group_2491*	5.95	0.82
group_9681*	7.57	1.7
group_3471*	4	0.25
group_814*	2.65	0.44
group_3671	2	0.07
group_9104	5	0.33
group_1232	11	12.5
group_889	2	0.03
group_3027	2	0.03
group_9014	5	0.25
group_5915	6.79	0.77
group_6284	2	0.07
group_6288*	2	0.02
group_8524	2	0.05
group_7169*	1	0
group_5665**	8.64	13.95
group_4046**	2	0.02
group_4047***	2	0.02
group_6805	4	0.14
group_4101*	2	0.03
group_6802*	2	0.03
group_6801	2	0.03
group_6019	8.07	14.2
group_4905	5	0.26
group_4904	5	0.26
group_4145**	5	0.26
toxN	6	0.37
group_3172	1	0
group_6836*	7.15	2.66
group_51	7.55	1.18
group_7176**	6.59	0.92
group_4284	7.56	1.42
group_4658	2	0.03
group_5027	11.5	12
group_5058	2	0.02
group_5065*	1	0
group_4637*	8.68	13.35
group_10921	10	13.5
group_5108**	9	14.5
group_5750***	12	11.5
group_5294	11.4	10.87
group_5096	2	0.05
group_10290*	6.98	0.71
flmC_1*	4	0.24
group_1745	7.92	3.48
group_3688	8.25	13.19
group_737*	5.98	0.54
group_7344	2	0.03
group_1774	8.5	15
group_4440	7.85	1.33
dgcJ	9	14.5
group_5338	1	0
group_3167**	4.99	0.21
group_7606*	3	0.06
group_7607	3	0.06
group_7770	2	0.03
group_7772**	2	0.03
yjgL	9.5	14
group_2069	13	10.5
group_4195***	10	13.5
group_7369	2	0.05
group_7254*	3	0.09
group_3972	7.49	15.25
tnsB	7.34	4.91
tnsA	7.73	6.95
tnsE	7.58	6.59
group_6253*	7.73	6.95
group_2613	7.73	6.95
group_1939*	8.01	7.66
group_7050	8.01	7.66
group_2219	8.58	7.49
group_5911	8.58	7.49
group_2606**	8.58	7.49
group_3070***	5.61	0.74
group_4554*****	7.27	15.26
group_3746*	7.77	14.76
group_3747*	7.77	14.76
group_3439*	2	0.04
group_105	3	0.05
group_6509	3.99	0.11
group_2429	7.85	1.38
group_6513*	2	0.02
group_11009	5	0.27
group_6520*	2	0.02
group_7712**	2	0.05
group_5063*	1	0
group_6039***	8.37	14.29
group_4738	11.3	11.23
group_10891	2	0.04
emrE_2	2	0.05
group_10477	2	0.05
group_7475	2	0.05
merT	6.91	0.84
group_5175**	4	0.19
group_5974	4	0.19
group_6708	4	0.09
group_4472*	8.5	15
group_8932	2	0.05
group_4341**	2	0.03
group_4441**	6.99	0.52
group_2301	2	0.03
group_8343*	2	0.03
group_5248**	2	0.05
group_9613**	2	0.05
group_1899	2	0.03
group_6915**	2	0.07
group_3837**	11	12.5
group_6057*	11	12.5
group_6938	1	0
group_2014	3.99	0.17
group_5915*	1	0
group_6941***	1	0
group_4779	10	13.5
group_6215*	11	12.5
group_4696*	2	0.02
group_7211	2	0.02
group_4698****	2	0.02
group_4311*	2	0.05
group_4678	2	0.02
group_1575	2	0.03
group_8828	8.03	3.4
group_4693	2	0.02
group_5506**	2	0.03
group_3084	3	0.17
group_3083	3	0.17
group_3082	3	0.17
group_3081*	3	0.17
group_7653	3	0.17
group_3079	3	0.17
group_8050*	3	0.17
group_8051	3	0.17
group_3076*	3	0.17
group_3075*	3	0.17
group_3074	3	0.17
group_7660*	3	0.17
group_4280	3	0.17
group_3071	3	0.17
group_3070****	3	0.17
group_3069**	3	0.17
group_3068	3	0.17
group_6674*	2	0.05
imm_1*	5.79	0.56
ceaC**	2	0.03
group_7143*	2	0.05
group_2157**	5.95	0.75
group_11605	2	0.04
group_10297	7.5	16
group_7031	3	0.16
group_10159	2	0.05
group_7210*	9.37	3.3
group_4933**	8.94	2.09
group_2145*	3.99	0.22
group_5992	2	0.02
group_8162	5.98	0.48
group_4069********	5.81	0.52
group_6169	2	0.02
group_4799**	10	13.5
group_4544	6.32	0.56
group_4698*****	2	0.05
group_4700***	7.93	1.21
group_3869*	5.62	0.63
group_4738*	8.38	3.56
group_9613***	2	0.04
group_4685*	8.28	13.22
group_1879	4.78	4.8
group_5966	1	0
group_2329*	3	0.05
group_14047	2	0.07
group_14046	2	0.07
group_14093	2	0.07
group_14091	2	0.07
group_6703*	2	0.07
group_6705	2	0.07
group_6706*	2	0.07
group_6707*	2	0.07
group_14085	2	0.07
group_6709	2	0.07
group_14083	2	0.07
group_6711*	2	0.07
nuc	2	0.07
group_6713	2	0.07
group_6714**	2	0.07
group_14077	2	0.07
group_6718**	2	0.07
group_14074	2	0.07
group_6720*	2	0.07
group_6721***	2	0.07
group_14071	2	0.07
group_6724	2	0.07
group_6726	2	0.07
group_14066	2	0.07
group_14065	2	0.07
group_6729	2	0.07
group_6730**	2	0.07
group_6731	2	0.07
group_6732	2	0.07
group_14060	2	0.07
group_2183	5.5	18
group_10249	2	0.07
group_7824*	2	0.05
group_3318*	8.38	1.64
group_5654*	2	0.07
group_13652	9	2.06
group_11241	2	0.03
group_7279	2	0.03
group_7616*	2	0.05
group_7620	2	0.02
group_8493*	6.16	2.36
group_3545*	2	0.04
group_3555****	2	0.04
group_3556	2	0.04
group_3910	7.06	2.84
group_6086	2	0.04
scpA	2.83	0.25
flmC_1**	7.58	6.39
cbl	0.02	2
mleN	7.62999999999999	5.86
group_624*	8	15.5
group_3797**	6.9	7.77
group_386	8	15.5
emrE_1*	2.25	8.46
sucC_2	1	0
group_8597*	7.35	2.96
group_8210*	8.82	2.88
manR	2.12	1.04
group_5394*	1.32	3.02
group_4384***	1.88	2.23
group_5865	1.05	1.97
rhmT	1.3	4.33
chiA	3.09	1.07
group_528	1.15	2.08
intS_1**	1.68	0.7
group_4101**	3.92	0.37
group_2195	7.43	6.32
group_3187**	5.29	5.42
group_114	9	14.5
group_7115*	1.07	0
group_3519***	8.72	2.94
mprA_1	4.84	4
group_5727	2	0.01
group_2863*****	2.09	2.19
hin**	6.81	5.31
group_5397	6.81	5.31
group_2201	8.36	9.05
group_7369*	9.14	5.43
group_210	8.5	15
group_5766*****	6.7	1.32
group_2551*	6.7	1.32
group_271	6.7	1.32
group_6415	2	0.03
group_3881	10.62	9.61
group_6159	4.23	0.08
group_1401	4.23	0.08
frmB_2	4.23	0.08
group_7242	2	0.02
group_4365*	2.13	0
group_5902**	1.98	1.27
group_7234*	2	0.02
group_7233	2	0.02
group_634	13.3	8.7
group_1297*	8.61	9.37
group_7482**	2	0.06
group_7483*	2	0.06
group_2706*	2	0.02
group_7138**	9.05	3.57
group_10680	2	0.02
group_3868*	7.35	0.69
group_4214*	2	0.01
group_6845*	2	0.01
group_5955*	3.64	0.44
group_4049	2	0.01
group_1674	1.89	2.82
group_4270*	2	0.01
group_3446	2	0.01
group_6582**	1.07	0
group_2919*	2.73	0.43
group_10683*	11.96	10.19
group_6885***	2	0.02
group_2990*	1.07	0
group_3818*****	7.92	1.06
group_6831	10	13.5
group_10076	7.85	2.97
group_10600	1.07	0
group_5149	2	0.01
group_6896*	2	0.07
group_2533	8.06	15.07
group_4780	3	0.05
group_4352*	2	0.02
group_4216	2	0.01
group_106	10.1	10.91
group_4912	2	0.03
ydiO_1	2	0.03
group_4910	2	0.03
group_6917**	2	0.01
group_1677	2	0.01
group_6937*	2	0.03
group_3712*	2	0.01
group_2244***	4.71	1.07
tnsC	6.76	3.75
group_6956*	2	0.02
group_4929	2	0.03
group_4928	2	0.03
group_8617	2	0.03
group_4926*	2	0.03
group_4256*	2	0.03
group_4255	2	0.03
group_4923	2	0.03
group_12066	2	0.02
group_7200****	2	0.01
group_3971*	7.8	5.47
group_3834****	8.58	14.33
group_10500	2	0.02
group_2149	5.44	0.84
group_2569*	4.42	6.18
group_6824*	2	0.01
group_6828**	2	0.02
group_1639	2	0.07
group_1811	7.04	7.56
group_10297*	1.07	0
group_10298*	1.07	0
group_5784	1.07	0
group_1491	6.93	0.54
group_2109	6.93	0.54
group_3634	3.19	0.03
glf	1.07	0
papG_1	1.07	0
group_5756	1.07	0
group_10287	1.07	0
group_5758	1.07	0
group_10285	1.07	0
group_10284	1.07	0
group_10282	1.07	0
uhpC_2	1.07	0
mntA	2.13	0
group_5290**	2.13	0
znuC_1	2.13	0
group_4818****	2.89	0.31
pagN_3	7.47	1.73
group_5755**	1.07	0
group_6574**	1.07	0
group_10379	1.07	0
group_6596***	4	0.17
group_6599**	3	0.11
group_2657	2	0.02
group_10292	1.07	0
group_7678	5.96	0.42
group_5886**	7.36	0.85
group_2164	4.24	0.09
rpnA*	4.24	0.09
group_6590*	4.24	0.09
group_982	8.05	14
group_11531	8.05	14
group_11530*	8.55	13.5
group_8666	1.07	0
group_4042	5.19	1.35
group_1058	6.01	4.78
group_1065*	3.4	5.25
group_2862****	6.65	6.92
group_1158	6.47	6.41
group_1911*	6.47	6.41
group_2349*	6.47	6.41
group_7652**	6.89	5.22
group_1034	6.89	5.22
group_2301*	6.53	6.15
group_1054*	5.34	4.09
group_1761*	5.7	5.31
group_1057	5.5	4.04
group_12881	2	0.06
group_2328	8	15.5
group_14381	4	0.15
group_6442*	4	0.15
group_12499	7.05	0.71
group_74	6.5	17
group_4802*	7	16.5
papK_2	2	0.02
group_835	2	0.07
group_3874**	10.5	13
virB9***	10.5	13
group_2871	10.5	13
group_539	10.5	13
group_3878***	10.5	13
group_538	10.5	13
group_3881*	8.98	4.94
hns_2	10.5	13
group_3886	9.5	14
group_2784	10.5	13
group_3865*	9.5	14
group_2377	10	13.5
group_3867	10	13.5
group_3726***	10.5	13
group_7082**	10.5	13
group_3724*	10.5	13
group_3870	10.5	13
group_3871	10.5	13
group_2253	12	11.5
group_2828	12	11.5
group_8238	3.65	2.52
group_2863******	6.27	4.55
group_3271*	4.64	0.83
group_8455	3.63	0.67
aphA_2	3.63	0.67
group_1314	2	0.03
group_9039	2.92	0.28
group_72	6.23	1.76
group_5013	7.4	2.58
group_3295*	8.68	3.15
group_472	2	0.02
group_11395	1.07	0
group_8298*	7.53	2.9
group_2657*	7.5	16
group_5882*	5.81	6.04
group_9783	6.85	4.92
group_11061	2	0.02
group_5975	2	0.02
group_2905*	2	0.01
group_3169**	4.97	0.34
group_2761**	2.92	0.28
group_5182**	2	0.01
group_3284	6.56	2.69
group_11539	5.83	1.89
group_5179	3	0.09
group_4323	4	0.05
group_503	2.13	0.01
flmA**	4	0.19
group_6321	7.05	2.53
group_4267	10	13.5
group_2706**	6.06	2.31
group_1181	2	0.02
group_1180	2	0.02
group_1610**	10	13.5
group_2663	6	5.6
group_6831*	7.96	1.38
frmA_2	4.23	0.08
group_2861*	8.66	2.11
stpA_2	10	13.5
group_3478*	7	16.5
group_3754	2	0.02
group_4831	2	0.02
group_3752	2	0.02
group_3753*	2	0.02
group_5772**	1.07	0
group_5773	1.07	0
group_5410**	2	0.01
group_5433*	5.98	0.49
group_5592**	5.98	0.49
group_2978*	2	0.01
group_8324	1.07	0
group_2692*	2	0.01
group_5668****	2.13	0
group_2361*	4.23	0.25
group_7176***	2	0.01
ycaC_2	3.83	0.22
group_7703	2	0.02
group_5675*	2	0.02
group_6463*	2	0.01
group_6464	2	0.01
group_7705	2	0.02
group_7706	2	0.02
group_7965	1.07	0
group_6424**	3.19	0.04
group_1567	2	0.03
group_5906*	2	0.01
group_5907**	2	0.01
group_3640	2	0.01
group_5915**	2	0.01
group_3645	2	0.01
group_3646	2	0.01
group_6768****	2	0.01
group_5930	2	0.01
group_11543	2	0.03
aadB	4.82	0.6
group_5941*	2	0.01
group_5142*	1.07	0
group_3940*	4.77	0.82
group_5308*	2	0.03
group_6980	2	0.04
group_3735*****	10	13.5
group_773	10	13.5
group_6990	2	0.02
group_4040	2	0.04
group_8866	2	0.06
group_7001***	2	0.02
group_3794***	2	0.01
group_4931*	1.07	0
group_5438*	4	0.09
group_5445*	2	0.03
lutA_2	7.5	16
lutB_2	7.5	16
lutC_2	7.5	16
group_5457	2	0.01
group_5458*	2	0.01
group_267	9.23	4.1
group_9432	2	0.03
group_6014***	2	0.03
group_6015*	2	0.03
group_6016	2	0.03
group_9437	2	0.03
group_6023***	4.55	0.66
group_10986	7.27	0.92
group_3520	5	0.51
group_8975*	2	0.03
group_8555*	2	0.01
group_7187*	2	0.02
caf1M*	2	0.01
group_3031	2	0.03
group_6681	1.07	0
group_6682*	5.99	3.81
group_4440*	8	15.5
group_6601*	1.07	0
group_5614*	9.15	11.35
group_7830	2	0.1
group_3701**	2	0.03
group_7690**	3	0.04
group_3699	2	0.01
hns_3	2	0.01
group_3693**	2	0.01
group_3691*	3	0.04
group_5013*	10.3	10.42
group_11883*	1.07	0
group_1939**	5.94	4.11
group_1804	7.42	3.77
group_6608***	3.19	0.03
group_6577	3.19	0.07
group_6984*	2	0.04
group_3300	6.37	4.29
group_6201*	2	0.06
group_6202	2	0.06
group_3623****	2	0.02
group_6215**	2	0.02
group_3625*	2	0.02
group_3627**	2	0.02
group_3628**	2	0.02
group_3629***	2	0.02
group_3630	2	0.02
group_3631	2	0.02
group_7255	2	0.01
group_7009	2	0.01
group_7010*	2	0.01
group_7353*	2	0.01
group_7012	2	0.01
group_7351	2	0.01
group_7014	2	0.01
traC_2*	7.2	0.25
group_2529*	7.2	0.25
group_2854	7.2	0.25
smf-1_1	2	0.01
group_7028	2	0.01
group_7041*	2	0.01
group_7042****	2	0.01
group_5018***	6.17	0.14
group_7070	2	0.01
gadW_2	2	0.01
group_7359	2	0.01
group_7360	2	0.01
group_11605*	1.07	0
group_1547***	7.2	0.25
group_1549	6.17	0.14
group_4613**	2	0.01
group_4615	2	0.01
group_4620	1.07	0
group_4622*	3	0.05
group_11389	1.07	0
group_3542***	8.16	8.26
group_3543*	8.04	6.61
mexB_2	7.5	1.65
group_3660	8.01	2.03
group_5619	2	0.01
group_6476	2	0.03
group_5398**	15.5	8
group_5663**	2.13	0
cfaD_1	2.13	0
group_2778	2.13	0
group_5241***	2.13	0
group_11418	2.13	0
group_11419*	2.13	0
bspRIM	2.13	0
group_2819	7.01	15.29
group_3464**	7.5	16
group_3546***	8.5	15
cfaD_2	2.13	0
lpfB	2.13	0
group_5285	2.13	0
elfC_1	2.13	0
group_11404	2.13	0
group_11405	2.13	0
group_11406	2.13	0
group_5292*	2.13	0
group_5297***	2	0.01
group_7189***	6.13	15.85
group_6148***	2	0.01
group_4394**	2	0.02
group_10298**	2	0.02
group_2301**	7.26	2.05
group_2830***	6.98	0.83
group_5462*	8.76	2.24
group_7606**	1.07	0
group_7607*	1.07	0
group_3659	6.31	0.3
group_5189	2	0.03
group_6759*	6.5	17
group_7621	2	0.04
group_2761***	3.64	0.57
group_7626	2	0.02
group_5108***	8.07	2.2
group_7650	5.59	1.96
group_2101	7.53	2.82
group_7685	9.88	12.67
group_4728*	1.07	0
group_5889*	4.83	0.37
group_3367****	6.28	0.3
group_6291*	7.5	16
group_4407	3	5.58
group_9641	2	0.01
group_1862**	6.54	0.86
group_5843*	2	0.04
group_5865*	7.85	0.69
group_2628	2	0.03
group_2753*	2	0.03
group_7329*	2	0.01
group_7331*	2	0.01
group_5506***	2	0.01
group_7336	2	0.01
group_2859*****	2	0.01
group_7338**	2	0.01
group_7339*	2	0.01
group_2863*******	2	0.01
group_7343	2	0.01
group_7346	2	0.01
group_7347	2	0.01
group_7349*	2	0.01
group_7351*	2	0.01
group_1540	2	0.01
group_5495***	2	0.01
group_7354	2	0.01
group_5493	2	0.01
group_7356	2	0.01
group_7357	2	0.01
group_7358*	2	0.01
group_7359*	2	0.01
group_7363*	2	0.01
group_7366***	2	0.01
group_2883	2	0.01
group_7371	2	0.01
group_7372	2	0.01
group_7373	2	0.01
topB_1	2	0.01
group_1545**	2	0.01
group_2887	2	0.01
group_7380	2	0.01
group_7388**	2	0.03
group_7412	2	0.01
group_822	2	0.01
group_7432	2	0.01
group_3278	2	0.02
group_2634*	6.72	1.29
group_7690***	2	0.01
sfaS_1	2.13	0
group_3563**	8.28	5.15
group_3229	7.95	2.82
group_5234	7.95	2.82
group_4598***	7.95	2.82
thyA_2	8.28	5.15
group_7443**	4	0.06
group_7712***	2.13	0
group_5558	2.13	0
group_5557	2.13	0
group_5556	2.13	0
group_10475	2.13	0
group_5554	2.13	0
group_10477*	2.13	0
group_5551	2.13	0
group_5550	4.24	0.04
group_10484	2.13	0
group_7032**	3.19	0.04
group_6721****	3.19	0.04
group_5122**	2	0.02
mprA_4	1.07	0
group_5330	2	0.01
group_5779	1.07	0
group_7284	2	0.06
group_7303*	1.07	0
group_12071	1.07	0
group_7562*	2	0.02
group_8878**	4.24	0.13
group_7147	4.24	0.13
group_12839	5.62	0.66
group_3077*	4.23	0.37
assT_2	2	0.03
ptsP_1	1.07	0
group_4859*	3.19	0.03
group_6321*	2	0.02
group_3904*****	6.66	2.67
group_7159*	7.5	3.25
group_6575*	2	0.02
group_5037*	2	0.06
group_9175**	1.07	0
group_3672**	4.01	0.1
group_3798	2	0.01
group_4797	3	0.08
group_3258**	4.99	0.18
group_3139	11	12.5
group_4491	1.07	0
group_6717*	8.51	6.36
group_4501*	2	0.02
group_3787	2	0.02
group_4503	2	0.02
group_4506	2	0.02
group_2011*	6.65	7.99
group_4520*	2	0.03
group_4526	2	0.02
group_8731***	2	0.02
group_8733*	2	0.02
group_4545*	2	0.02
group_3238**	7.24	3.74
group_4551****	2	0.02
group_4557**	1.07	0
group_4559	2	0.02
group_4570**	2	0.03
group_4592*	2	0.03
group_2905**	3.19	0.04
group_6067	6	17.5
group_5569**	2.13	0
group_5570*	2.13	0
group_3829*	5.66	1.24
group_5579****	5.66	1.24
group_2256**	12	11.5
group_2484***	7.06	8.4
group_3832***	5.66	1.24
group_2021	5.66	1.24
group_3590	3	0.1
group_7599	2	0.01
group_7414**	2	0.01
group_1538	2	0.01
group_7897*	2.05	0.03
group_7491*	2	0.01
group_7905	2	0.02
hsdS	5.32	1.32
capD_1	1.07	0
group_2984	2	0.06
ygbT	2	0.04
group_85	2.92	8.48
yehB_1	2.05	2.05
group_5114*	1.98	0.1
group_771	3.96	0.17
group_5469	3.96	0.17
group_249	1.49	2.72
flu_2	6.59	1.29
group_2905***	4	0.23
group_4611*	4	0.23
group_11063	4	0.23
group_5012****	12	11.5
group_2185	3.31	1.02
group_4613***	2	0.03
group_8292	3	0.07
group_5002**	6.39	1.34
group_5001***	2.97	0.17
group_2005	6.66	15.34
group_3917**	5.89	0.57
group_6686	3.94	0.34
group_1682*	8.85	4.97
group_2975	2	0.03
group_5835	7.55	2.01
group_3806*	6.77	1.75
group_13553	4	0.2
group_2079*	6.73	1.3
group_3229*	2.97	0.2
group_2331*	3.2	0.33
group_2971	3.2	0.33
group_5233	2	0.01
group_5232*	2	0.01
group_8778	2	0.02
group_6816***	2	0.01
group_6827*	1.98	0.1
group_1021	5.37	3.17
group_1085	7.12	3.87
group_8354	2	0.02
group_7433	1.6	0.43
group_4273	5.99	0.41
group_3803*	2	0.01
group_6689**	2	0.02
group_3003*	3	0.06
group_6700	4.9	0.47
group_3010**	5.01	0.51
group_2011**	8.66	2.93
group_6000	2	0.01
group_2790	4.92	1.42
group_5722*	4	0.08
group_7690****	3	0.04
group_8160	4	0.08
group_8161**	3	0.04
group_8162*	3	0.04
group_8163	3	0.04
group_7695	3	0.04
group_7696	3	0.04
group_7697	3	0.04
group_3667*	7.44	9.82
group_3794****	1.98	0.1
group_4154*	1.59	0.44
group_3892**	1.59	0.44
group_4336**	1.59	0.44
group_2	1.59	0.44
group_17*	1.59	0.44
group_5398***	3.93	0.37
group_7088	3.93	0.37
group_7089**	3.93	0.37
group_7090*	4.46	0.92
group_3823*	2	0.03
group_7131	2	0.02
group_5789	2	0.02
group_5795**	2	0.03
group_6512**	8.24	3.88
group_7982*	6.02	16.73
group_1218****	4	0.14
group_2870*	5.4	5.7
group_10503*	6.38	1.72
group_5496	7.09	2.35
rfaH_2	7.09	2.35
group_2596	7.09	2.35
group_2134	10.5	13
group_1422	4.61	0.68
group_10898	4.61	0.68
group_1420	4.61	0.68
group_3752*	9.08	13.85
group_3668	9.08	13.85
group_5450*	9	14.5
group_3613*	4.55	0.59
group_5125	2	0.01
group_4861*	2	0.01
group_8009	2	0.03
ompX_2	7.4	1.02
group_2082	7	16.5
group_7942*	4	0.16
group_7632	4	0.16
group_4085*	1.98	0.1
group_3438	4	0.17
group_11008	2	0.02
group_2587*	2	0.1
group_4703	2	0.02
group_6540	2	0.01
group_4698******	2	0.01
group_6538***	2	0.01
group_4696**	2	0.01
group_4694*	2	0.02
group_4693*	2	0.02
group_2544*	2	0.01
group_6532	2	0.01
group_2543**	2	0.01
group_4688	2	0.01
group_6530**	2	0.01
group_6529***	2	0.01
group_4685**	2	0.01
group_4680	2	0.01
group_4679*	2	0.01
group_4678*	2	0.01
group_4677**	2	0.01
group_4676**	2	0.01
group_6519***	2	0.01
group_4671*	2	0.01
group_6769	2	0.01
group_6514	2	0.01
group_2418	2	0.01
group_4668	2	0.01
group_6512***	2	0.01
group_6511**	2	0.01
group_3972*	7.56	2.85
group_3724**	2	0.1
group_8114	2	0.06
group_8115	2	0.06
group_12531	2	0.06
group_1994***	8.25	3.09
group_9138**	9.07	2.49
group_3861**	9.5	14
group_2875	9.5	14
group_5944	3	0.2
group_3186	1.98	0.11
group_8408	1.98	0.11
group_8409	1.98	0.11
group_8410	1.98	0.11
group_8376*	2	0.02
group_4111**	4	0.08
group_6975****	6.52	16.22
group_3972**	9.45	4.77
ompN_1	4	0.12
group_4233*	2	0.01
group_7316*	7	16.5
group_7317*	6.5	17
group_4706	2.58	0.47
group_357	2.58	0.47
group_7674*	2.58	0.47
group_7496*	1.98	0.1
tsh_2	4	0.11
group_3403	7.62	13.3
group_5685	4.91	0.6
group_5377*	1.98	0.11
group_3903	1.6	0.43
parM_3*	2	0.03
group_2543***	2	0.02
group_9136	1.98	0.11
group_3910*	4.23	1.28
group_5368	2	0.02
group_2734	1.6	0.43
group_5121**	4	0.24
group_2575**	4	0.24
group_5826*	2	0.03
group_6561	1.59	0.44
group_7557*	4.87	0.6
group_3548	2	0.02
group_4847*	2	0.02
group_9096*	2	0.02
group_9103	2	0.01
group_5305*	2	0.01
group_2457*	3	0.09
group_9130	4	0.09
group_2024*	12.32	9.54
group_1309*	7.83	1.97
group_2945**	7	16.5
group_2219*	7.85	7.74
group_5616*	2	0.04
group_3608*	7.74	1.51
group_4666***	7.74	1.51
group_6166	2.87	0.18
group_4470**	1.98	0.11
kpsD_1	1.98	0.11
kpsT_1	1.98	0.11
group_2558	1.98	0.11
group_2521*	1.98	0.11
group_3892***	2	0.01
group_6930***	2	0.03
group_5864*	2	0.02
group_1540*	3.94	0.44
group_1482	6.08	6.56
group_8679	2	0.02
group_7449*	2	0.02
group_8680	2	0.02
group_6448*	2	0.02
group_4206**	2	0.02
group_2312*	2	0.01
group_2307	2	0.01
group_7464**	2	0.01
group_7466*	2	0.01
group_7468***	2	0.01
group_2301***	2	0.01
group_2300*****	2	0.01
group_2299*	2	0.01
group_2296	2	0.01
group_7475*	2	0.01
group_2294	2	0.01
group_7478*	3	0.07
group_7479	3	0.07
group_7482***	3	0.07
group_7484*	3	0.07
group_7447	2	0.02
group_3254	1.98	0.1
group_3253**	1.98	0.1
group_5255*	3.94	0.33
group_1460*	2	0.01
group_3490	3	0.03
group_7905*	2	0.03
yadA	6.51	8.16
group_3296*	2.59	0.48
group_3294******	3.57	0.54
group_8961*	2.59	0.48
group_3292	3.57	0.54
group_3291***	3.57	0.54
group_8120	2	0.04
group_4587*	2	0.02
group_9386	4	0.16
group_9402**	7.92	8.96
group_8980	3.5	0.63
group_5994	5.46	2.16
garP_2	5.46	2.16
group_6002*	5.46	2.16
group_6353*	2	0.03
group_6348	2	0.03
group_6347	2	0.03
group_10004	2	0.03
group_4221***	2	0.02
group_4139**	3	0.13
group_2686***	8.85	1.34
group_1478**	2	0.02
group_1728	2	0.04
group_6209	2	0.04
group_1725***	2	0.04
group_6214	2	0.04
group_1721	2	0.04
group_6303	2	0.01
group_8514	2.59	0.47
group_5216**	1.6	0.43
group_5220	1.6	0.43
group_8554	2	0.06
group_4602	2	0.02
group_9253	2	0.02
group_9254	2	0.02
group_7554	4	0.19
group_2888	4.66	0.76
group_3639	1.98	0.1
group_3632	1.98	0.1
group_5313	1.98	0.1
group_3629****	1.98	0.1
group_1427	4	0.08
group_7818**	2	0.04
group_7817	2	0.04
group_7816*	2	0.04
group_4641	2	0.04
group_4642**	2	0.04
group_4643*	2	0.04
group_7812	2	0.04
phnI_2	2	0.04
phnJ_2	2	0.04
phnK_1	2	0.04
thiQ_1	2	0.04
group_7821**	2	0.1
scrK_2	2	0.02
crr_1	2	0.02
group_5988*	5.43	0.87
group_1380	5.43	0.87
group_2551**	12	11.5
group_8050**	2	0.01
group_8051*	2	0.01
traD_2**	6.88	0.96
group_4055**	7.85	2.83
group_2361**	6.27	1.56
group_10657*	7.82	2.76
group_4386	6.27	1.56
group_5915***	7.85	2.83
group_4388	6.88	0.98
group_658	5.95	0.64
group_4083***	6.88	0.98
group_3735******	6.88	0.98
group_4943**	6.88	0.96
group_2232	5.95	0.64
group_4073	5.95	0.64
klcA_4	6.87	1.01
umuD_3	7.08	2.18
group_2367*	7.08	2.18
group_11662	7.08	2.18
group_4068**	5.95	0.64
group_814**	5.4	1.03
group_4048****	5.43	0.97
group_4049*	5.4	1.03
group_3726****	4.48	0.84
group_11636*	4.55	0.65
group_4391	5.53	0.77
group_4393	4.98	0.28
group_4957*	6.27	1.56
group_4397*	2	0.06
group_4025*	1.98	0.1
group_216	8.38	5
group_10450	2	0.02
group_9870	2	0.06
group_9029	2	0.02
group_8382	2	0.06
group_12526	2	0.06
group_12528	2	0.06
group_8386	2	0.06
group_12530	2	0.06
group_8388*	2	0.06
group_8389**	2	0.06
group_8390*	2	0.06
group_8391*	2	0.06
group_12549	2	0.06
group_6568	2	0.01
group_6570***	2	0.01
group_6571***	2	0.01
group_6371	2	0.01
group_6573***	2	0.01
group_6369*	2	0.01
group_6575**	2	0.01
group_6367	2	0.01
group_6366	2	0.01
group_3018	2	0.02
group_8256**	2	0.02
group_3016	2	0.02
group_8258	2	0.02
group_8260	2	0.02
group_3011*	2	0.02
group_8263	2	0.02
group_8264	2	0.02
group_8265*	2	0.02
group_3007	2	0.02
group_3008**	2	0.02
group_8268*	2	0.02
group_2998	2	0.02
