gene	gains	losses
group_6039**********	5	4
group_4862	5	2
group_4863**	4	2
tfaE_2***	4	10
group_7559	4	0
group_7968***	8	0
group_1860**	0	3
group_3551**	3	10
ybcO*	4	6
group_4880	3	0
recT_2	3	0
group_4888**	4	0
group_4890**	1	0
group_4902**	2	0
group_12038	8	0
group_4918	3	0
group_511	9	5
group_3533******	9	5
group_2862*****	9	5
group_3010*****	9	5
group_2071	9	5
group_3536***	7	8
group_4674	7	8
group_4675********	7	8
group_3539	7	8
relE***	9	5
pir**	9	2
group_2364*************	9	6
group_4093*	11	1
bin3*	13	1
group_4091*****	9	1
group_7346**	10	2
stpA_2*	9	2
group_3837***	5	9
yhcR_1*	7	8
group_814*****	8	5
virD4*	8	5
ptlH	8	5
group_1351**	8	5
virB9****	8	5
yjjJ	4	0
group_3780**	8	9
group_8119	2	0
group_4619**	3	12
group_2156	3	1
group_9364*	9	5
group_10275**	9	5
virB4*	7	5
group_6513**	8	6
group_4349*	3	11
group_2247*****	4	11
group_2246******	4	11
group_5010*	2	0
group_6012****	4	0
group_2671	3	0
dhfrI*	10	4
group_1899*	7	1
group_2228******	5	0
cirA_2*	7	4
group_4466*	9	3
group_3751*****	7	2
group_5407*	9	5
mchB	7	1
mchI	5	8
group_6455**	8	2
group_5650***	1	12
group_5034**********	2	12
group_5258**********	6	9
fes_2*	6	9
group_6106	5	1
group_5522***	4	1
group_6116*******	5	2
group_6117****	3	4
opgE_2	0	10
pagN	10	2
group_3238*****	10	2
group_49**	2	0
group_8155*	5	3
group_2947*	10	3
group_3489**	4	0
group_5663****	5	1
group_4129	4	1
group_5654**********	5	1
group_5655**	5	1
group_1761******	5	3
group_12174	5	0
group_8639	2	0
group_735	3	0
group_13667	6	0
group_1805*********	4	0
group_135*	5	0
group_4565***	4	8
group_8157	2	0
group_5452**	7	1
group_5929*	2	0
group_2097*	3	0
group_3532*******	9	5
group_528***	6	1
group_7292***	2	0
lsoA	10	0
lsoB	10	0
group_4070**	4	0
group_7638**	4	0
group_4452**	3	7
group_9930**	8	4
group_4800	5	6
group_4950**	7	3
group_4762********	9	1
group_3672*****	4	5
group_4638********	7	2
group_5882**	7	0
group_6311*	5	0
group_2707*****	10	5
group_4440***	7	4
group_5126	3	0
group_2486**	7	0
group_4329**	2	0
group_1863*********	0	8
group_3199	1	11
group_4301***	5	4
group_4467***	7	0
group_3999*****	8	0
group_7419***	9	0
group_6758**	4	0
group_6266******	5	0
group_6647	4	0
group_4147	4	0
group_6264*****	5	0
cdiA_1	4	0
czcB	2	0
czcA	4	0
group_7271	4	0
group_6669*****	4	0
group_7300	7	1
group_9658*	5	0
group_6307	4	0
group_5381***	5	2
cdiA_3	4	0
group_6804	11	5
gltS_2	13	2
yqjZ	7	10
group_3989**	9	6
group_3988*	9	7
tetR**	0	14
tetA**	0	14
tetC	0	14
tetD	6	11
group_2816**	3	0
group_3768*	4	0
group_7307	4	0
group_7303***	4	0
group_7302	4	0
group_5958	2	0
group_4677*******	7	5
group_4676****	5	7
group_8155**	9	0
dpnM	5	8
group_3842******	8	3
group_1517**	5	7
group_3751******	7	5
group_3518***	2	0
group_681	4	0
group_7724**	2	0
group_4464******	8	8
group_1493*	4	0
group_7546*	4	0
group_10166*	3	0
group_4099**	6	2
prtR******	6	2
group_5716**	6	2
group_1972	7	1
pglA	3	0
lnpD	3	0
group_3666**	11	2
group_5655***	7	1
group_1864	4	8
group_5529**	4	8
group_5115	3	0
group_5654***********	6	6
group_2302*****	8	2
group_9163*	5	2
rffH_2	3	0
fdtA*	3	0
group_1225*	3	0
fdtB*	3	0
wzxE_1	3	0
group_2261	4	0
group_877**	4	8
group_2267	12	5
group_3230**	4	1
group_7193*	2	0
group_7192	3	0
group_2359*	4	0
group_7692	3	0
group_2246*******	2	6
group_7327*	2	0
group_12667	2	0
group_2685***	6	5
group_4464*******	8	1
group_5510*	5	4
group_2624	4	0
hin_1**	2	11
group_5034***********	8	5
group_3518****	10	5
group_3519***********	10	5
yddM_1**	7	4
group_3980*	5	3
group_5939	5	3
group_3688***	6	0
group_6645*	2	0
group_6251	5	4
group_2705**	5	3
cra_2	5	2
scrB	5	2
sacX	5	2
scrY	5	2
scrK**	5	2
group_10141	3	0
group_2738*	3	2
intA_1*	4	0
group_7696***	2	0
group_7697**	2	0
group_2949**	2	0
queH	1	13
group_4860******	6	1
group_1483*	4	0
group_2297**	4	0
group_1788***	4	11
group_4675*********	13	2
vapC_2	1	7
group_4462***	2	7
group_3164	1	7
group_14684	3	0
group_4472****	5	6
group_6953*	7	0
group_6959	5	0
group_113**************	6	1
group_6374*	5	1
group_4305**	5	2
group_6376*	5	2
group_5939*	5	2
group_2549	5	2
group_7912	5	2
group_6325***	3	0
group_2327	4	1
group_2228*******	1	13
mobA_2	1	13
group_3885******	1	13
group_1908*	4	1
group_1909**	4	4
group_6683***	5	3
group_5528**	8	0
group_5481***	4	0
group_2021**	4	0
group_2022***	4	0
group_2209*	3	10
group_5290*****	2	4
group_4671****	2	4
group_3472	2	13
group_697****	5	1
group_2986*	4	9
group_2136	12	3
group_2135	13	2
group_2134*	7	8
group_4931**	3	2
group_4932	3	2
traL****	3	2
group_7997	3	2
group_4928*	2	2
group_5463*********	3	0
group_4899***	9	3
group_4740*	2	2
group_5528***	7	9
group_4903*	2	2
group_4631****	3	2
group_1675	2	11
group_7983***	3	2
group_7982***	3	2
group_4909**	3	2
group_7980	3	2
group_4638*********	3	2
group_4639*****	3	2
virB4**	3	2
group_4987*	3	2
group_4988*	3	2
group_5517*	3	2
group_5516***	3	2
group_5515	3	2
group_5514	3	2
group_5513***	3	2
group_7969**	3	2
group_7968****	3	2
group_5510**	3	2
group_4996*	3	2
group_5506******	3	2
group_4998***	3	2
group_5737	2	2
group_7626*	2	2
group_4704*	3	0
group_6976**	6	0
group_5958*	6	0
group_926*	6	4
group_3429****	6	0
group_3048***	7	8
group_2376****	7	7
lgoR*	2	6
lgoT	2	5
group_3698****	7	6
group_1687*	14	1
group_5343*	3	0
group_6791***	7	1
group_4087****	6	6
group_3473**	7	7
group_3472*	7	7
group_2225	1	10
group_1508**	5	0
group_3439******	4	9
group_2163*	8	2
group_2181**	4	9
group_5012************	7	4
gntP	3	4
group_1848********	9	7
group_1789****	8	0
group_1788****	8	0
group_8212	8	0
group_7177	9	0
group_3972*****	9	0
group_3973**	6	0
group_2861****	6	0
group_6098	6	0
group_2862******	6	0
group_3977**	6	0
group_6101**	6	0
group_8216*	6	0
group_1777****	6	0
queD_1	6	0
group_6105*****	6	0
group_6013*****	7	2
ulaA_2	9	6
ulaB_2	9	7
ulaC_2	9	7
gntR_3	9	8
group_8349**	6	1
group_5461*****	6	1
garP_2*	6	1
yngG	6	1
yfdE_2	6	1
group_2878*	5	1
group_8228**	5	1
group_3892****	4	1
group_5090*	3	1
group_6567	4	0
group_6801***	5	0
group_6746	2	0
group_4899****	0	14
group_1139	3	0
group_3722*	7	0
group_2448******	7	5
group_4555***	8	4
group_4524*	4	1
group_5394***	5	1
group_1483**	10	1
group_2921***	7	0
group_4561****	9	3
group_10806	3	0
group_3135*	3	0
group_5733	3	0
group_1963**	2	11
group_10782*	4	0
group_3087*	3	0
group_5742*	11	4
group_6132	11	1
group_2188*******	4	12
traM**	2	11
group_3533*******	2	11
group_3190***	2	10
group_3480**	7	8
group_285****	7	10
group_2301*********	9	6
group_2208*****	9	6
repE_2	14	1
group_112********	0	15
group_3989***	0	14
group_6500********	0	10
group_17****	2	0
group_16*	4	0
group_2376*****	2	4
ompN_2	2	2
yedR	2	4
rmlA	3	0
group_2421*	14	1
dcm_1*	10	1
ecoRIIR*	10	1
group_1908**	3	11
ltrA**	9	6
group_7128	9	1
group_8990*	9	1
group_2956**	9	1
group_5574	10	2
group_9173	6	1
tfaE_2****	6	8
group_3921	2	0
group_6425*	4	0
group_3263**	3	0
ydfO_2*	12	4
kilR**	7	0
group_3676	5	0
group_8426	3	0
group_7378	4	0
group_7381*	3	0
hin_2*	7	0
group_7383**	3	0
pglJ	3	0
group_5934	3	0
group_5935*	3	0
group_1998*	3	0
group_4561*****	10	1
group_3047***	4	1
group_7141***	3	0
group_7993***	3	2
group_941**	10	0
group_5917*	4	0
group_3892*****	10	0
group_3532********	11	2
hokB	6	3
group_1975*	0	8
group_11852*	7	4
group_284***	2	13
group_4196**	6	8
group_1913*	12	0
group_1928***	8	6
group_4062*	2	12
group_1511**	6	0
group_2329**********	1	12
group_117**	1	12
ybiI_2	1	12
group_1515	9	3
dam_2*	1	12
group_2048**	2	12
group_4064**	2	13
group_3402*	1	13
group_4065	2	11
group_4569*****	1	11
group_4208*******	2	11
group_4209****	2	11
group_4566*	2	11
group_2202*	2	11
group_4565****	2	11
group_4564**	2	11
group_2328****	3	10
group_4563****	3	10
group_4060**	2	11
group_9874*	2	11
group_4562*************	2	11
group_695********	2	11
group_770*	2	11
group_4561******	2	11
gpFI**	2	12
group_691	1	11
group_3551***	2	11
group_3958*******	2	13
group_870*******	1	11
group_7188**	2	11
group_2869	1	13
group_5004***	5	1
group_7177*	5	1
group_5001*******	6	4
group_6148****	5	0
group_4564***	3	9
group_10114**	6	7
group_4704**	6	3
group_5924	4	0
group_4443**	6	4
group_5010**	7	5
group_7993****	2	9
group_993**	5	4
group_2686*********	10	1
group_3403****	11	2
group_1680****	5	8
group_4456**	5	0
group_4749******	1	7
group_1814*	3	4
group_5094	3	0
group_6985*	4	3
group_3292*	7	5
group_6365	7	1
group_2328*****	10	6
cbrB_1	2	0
group_11171*	4	1
ynjC_2	3	0
hpcD*	4	7
group_5812**	4	0
group_797	5	0
group_249*******	10	4
group_4639******	10	4
group_5294****	10	4
yjhP	12	1
ysdC*	10	4
gatB_3	10	4
gatC_3	10	4
group_7726*	10	4
ulaC_1	10	4
rpe_2	10	4
srlR_6	10	4
kdgR_2	10	4
yjhG	10	4
idnT_1	10	4
deoR_2*	10	4
group_2329***********	10	4
fucA_2	10	4
mtnA	10	4
mtnK	10	4
tuaG	9	1
group_935****	11	2
group_454**	13	2
group_3574	10	1
group_2568*	10	1
group_1684*	10	1
group_2877***	10	0
ompX_3	0	14
group_5698**********	12	5
group_4303	3	13
group_4304*	0	13
tfaE_1****	6	4
group_7601*	2	0
group_7762	3	0
group_7763	2	0
group_7604***	2	0
group_7605**	2	0
group_7766*	2	0
group_7767	3	0
group_6032	6	0
group_7616***	3	0
icaB*	6	10
group_5755*****	7	10
group_5673*******	7	9
lpxM2	7	9
group_4716*************	8	0
group_2863********	5	0
group_2684*********	9	0
group_2683**	9	0
group_5665*****	8	2
group_4929*	4	0
group_2945*******	6	1
group_5452***	3	0
group_5453	2	0
acuR	14	2
group_286******	0	6
group_5034************	0	7
parM**	1	9
group_1217**	0	7
group_1546**	3	0
group_8316**	11	1
group_2686**********	0	7
yokD*	11	2
tmrB	10	1
group_3013***	11	2
group_15639	6	5
group_2079****	9	1
group_4302****	5	5
group_5465*	7	10
srpC_2	3	13
group_5467****	5	12
ant1*	5	14
dhfrI**	8	8
group_7642	9	2
group_5513****	9	2
group_4950***	7	0
group_5296****	6	0
group_4082********	8	2
group_4084**	9	3
group_11922	5	11
group_10090	11	2
group_10091**	10	3
group_10092	10	3
group_10096*	9	3
group_2218	10	2
group_2219****	10	3
pagN*	12	6
intA_2**	3	13
group_2711**	8	2
group_5934*	3	0
group_4265	5	8
group_2455	3	0
group_7207	3	1
group_9364**	9	5
group_1131**	10	4
group_2901*	3	0
group_4909***	7	0
group_438	7	0
group_4091******	8	1
group_7359*****	2	0
group_9006*	4	0
group_6368**	3	1
group_6514**	4	1
group_7346****	3	0
group_2282	11	4
group_4784	11	4
ydaG*	8	4
group_1807****	5	9
group_5893*	3	6
group_2189********	4	9
group_4306*	5	2
group_3825*	7	0
group_2303***************	9	8
group_3886*****	8	9
group_9780	9	1
group_9995	2	0
group_7968*****	11	1
group_7967**	11	1
group_12472	8	1
group_8348	8	8
group_2485****	4	0
ygiZ	6	1
group_5812***	2	0
group_1929***	8	3
group_6294***	2	0
group_2383**	3	2
group_6536*	2	0
group_7567**	2	0
group_5699********	2	0
group_7566**	2	0
group_4737*	2	0
group_5698***********	2	0
group_6544*	2	0
group_6545*	2	0
group_6546*	2	0
group_6220	3	0
group_2358***	3	0
group_1939*****	6	4
group_5448****	6	0
group_6360****	2	1
group_5484*	2	0
group_5751****	1	15
group_6198*****	7	1
group_2231	7	1
group_5542	2	0
group_710	4	1
group_6174*****	4	9
group_7273	8	4
group_6250	5	4
group_1867**	4	1
group_8913	2	0
ntdA	10	3
ntdB	10	3
group_3465**	11	3
group_691*	11	3
group_3795******	6	6
group_3949***	2	0
group_1804****	3	0
group_3958********	3	0
group_1589***	2	0
group_3688****	5	0
group_6246*	5	10
cbeA_2**	7	1
intA_4*	5	2
group_7828	5	2
group_7829	5	2
group_3787**	5	1
group_8522*	5	0
group_5412***	5	1
group_5413	5	2
traC*	6	2
group_5414*	6	2
group_5415*	4	0
group_5416***	4	0
group_3678*	4	0
group_14029	5	0
group_7579	2	1
group_8222*	6	3
group_3734******	8	0
group_4062**	2	0
repE*	6	11
cynR_3*	4	0
group_2072*	9	1
group_3887************	4	1
group_165	3	10
group_5663*****	10	1
group_6937***	7	0
group_6833*	7	0
group_6832*	4	4
group_787	4	4
tcpE*	10	1
group_2922**	10	0
group_4859***	6	0
group_4877****	6	8
group_1449	5	6
group_5619**	2	0
group_1910*	9	4
group_5219*	7	3
group_3869*******	8	4
group_2246********	6	3
group_4238*	4	1
group_4091*******	6	1
group_4548**	7	2
group_5598**	4	4
group_6794***	10	0
group_6804*	8	0
group_3697*****	8	1
group_3555****************	5	1
group_5222*	5	6
group_5510***	9	1
group_105***	7	0
group_4974***	5	0
group_9262	10	5
group_3949****	3	0
group_6690	2	0
yjdF_2	2	0
group_4677********	10	0
group_8460	5	0
group_7297*	6	1
group_7526	3	0
group_7820*	3	0
group_7572**	3	0
group_7823*	2	0
traJ***	5	8
group_7828*	3	0
group_7829*	3	0
group_6807**	5	1
group_4849**	6	0
group_6997**	2	0
group_9210	2	0
group_4704***	5	1
group_5391*	5	0
group_3672******	10	1
group_5828*	3	0
ltrA***	2	14
group_4505	3	0
group_3196**	2	0
group_4709*	4	0
group_2088	3	0
group_3884**	5	1
group_3886******	6	1
group_3895**	6	1
group_6062*	6	1
group_12537	6	1
group_6066*****	6	1
group_3905	6	1
group_6075*********	6	1
group_6076***	7	1
gpFI_3	6	1
group_12551	6	1
group_6790*	6	1
group_3737*********	15	2
group_7705**	8	2
group_5232***	2	0
group_5231	1	0
group_2189*********	3	2
group_697*****	3	2
sfp	3	2
group_695*********	3	2
lgrD	3	2
group_9535	3	2
hbd	3	2
group_691**	3	2
group_5003*	3	2
fenF	3	2
grsB	3	2
ppsE*	3	2
group_3131	1	2
group_3132*	1	2
group_6362****	0	12
group_565*	1	1
ybiA*	3	2
group_324*	11	0
group_5449****	12	0
group_2328******	9	7
group_4355	3	0
group_5800**	2	0
group_5801**	2	0
group_5802*****	2	0
group_6500*********	2	13
group_4347	2	0
group_1455	2	0
group_4346	2	0
hin_1***	8	5
efeB	0	1
pgaD	0	8
pgaC	0	8
pgaB	4	7
pgaA	1	7
dgcT	1	11
ymfA*	2	1
group_9255*	6	1
group_2484********	6	1
group_3518*****	3	0
group_4092**	3	0
group_7670*	4	0
group_1130**	5	2
fepC_2	5	2
hmuU_2	5	2
group_1133	5	2
fatA	5	2
group_1863**********	4	2
yhcG	4	8
group_6500**********	0	1
ygjK	0	1
group_7111**	2	0
group_3414***	2	0
yqiK	0	2
yqiC*	0	3
group_12488*	2	0
yfcS_2	3	0
papC_2	3	0
ybgD	3	0
group_1500	3	0
dsbI	1	4
dsbL	1	4
assT	3	1
fhuA_1	1	2
yusV	1	2
yfiZ	1	2
feuC*	1	2
yfiY	1	2
group_5699*********	1	2
hcpA_1	5	2
group_2079*****	5	2
ygiZ*	5	2
ygiS	1	2
dctM_1	3	1
group_3429*****	3	1
group_6115**	2	2
yjmC	2	2
lgoD_1	2	2
mtlK*	1	1
pdhR_1*	2	1
group_4068***********	0	10
group_3698*****	0	10
hha_2**	8	6
group_79**	3	6
group_104*	8	0
group_2024********	4	4
intS_1*****	0	11
hflC_1	2	1
group_859**	2	0
group_624**	1	0
mkaC	5	0
group_5019*	7	0
uacT	0	4
malY_2*	0	2
group_1481**	2	1
group_5013******	2	1
group_5012*************	2	1
group_3796*	2	1
group_6977*	2	2
group_5010***	2	0
group_324**	2	0
group_1020**	3	3
group_538**	2	1
group_195	2	3
group_1056	4	0
group_1493**	2	0
group_278	2	0
vgrG1*	4	0
group_4235***	2	0
clpV1_1	2	1
hcpA_1*	2	1
group_5229*	2	1
group_1939******	2	1
group_6251*	2	1
group_9658**	2	1
group_4860*******	2	1
group_9413	2	2
group_5395*	2	3
group_709*	2	1
group_4441****	3	3
group_6517**	1	3
group_2233***	1	3
group_4442********	1	1
yfgJ*	0	2
group_849******	0	2
group_9138***	2	0
group_187	2	3
group_5326	4	1
group_2810	4	5
group_2246*********	4	5
group_1133*	6	5
group_287*********	8	0
group_790*	8	2
group_2182	4	4
group_3734*******	5	4
tycC	2	0
aam	3	2
mepA_2	3	2
srfAA	3	2
group_2171**	3	2
flp*	3	2
pikAV_2	4	2
group_678*	4	2
group_8703	3	2
intA_3*****	3	2
group_1521	6	0
intA_2***	3	8
group_6691**	2	0
hmuV	0	1
hmuU	0	1
group_5016*	0	1
group_4465*	0	1
group_4560****	0	1
hmuT	0	2
hemR_1	0	2
hemS	0	2
slp_2*	2	2
group_2209**	1	0
group_4972**	2	3
yhiM*	1	0
kbaY_1	4	2
ptsH_1	4	1
xylB_2	4	1
gatC_2	4	1
gatB_2	4	1
group_895	4	1
mngR_1	4	1
dapA_3	3	0
group_9321*	3	0
manZ_4	3	0
sorC_1	3	0
manX_3	3	0
manX_3*	3	0
group_1763****	1	0
fimC_1	1	1
elfC	1	1
lpfA_1	1	1
ycbV*	1	1
ycbF*	1	0
sfmH*	1	0
group_3476**********	1	2
group_7867*****	2	1
rpnA***	3	2
group_5598***	2	2
group_8411**	4	1
group_3184****	2	1
group_12880	1	0
lysN*	0	3
trg*	2	1
group_5	1	0
group_5890*	6	3
yjhP_2	2	0
group_3671*****	7	3
group_694*******	4	7
patB*	6	3
group_3402**	9	2
group_3403*****	9	2
group_1483***	9	2
pduA_1	9	2
pduA_2	9	2
pduA_3	9	2
adhE_3	9	2
group_3735***********	9	2
adhE_2	9	2
cutC_4	9	2
cutD_3	9	2
group_7000*	9	2
pduL	9	2
group_2889***	9	2
group_3414****	9	2
emrE_2**	9	2
group_5416****	0	4
group_967	3	2
ydjE_2	5	3
ydjJ	2	2
fbaA_1	3	3
ydjH	3	2
ydjG	3	3
ydjF_1	3	2
ydjE_1	4	2
group_5564*****	3	0
ynfE	2	7
dcp**	3	0
dgcZ*	0	2
group_11585*	4	0
group_11584*	4	0
group_668	6	4
group_3887*************	5	3
group_1497*	5	3
group_1496**	5	3
group_3890*	5	3
group_3891***	5	3
group_2889****	5	3
group_2888*****	5	3
group_1492*	5	3
group_8106	2	0
group_921	1	2
group_2026*********	2	0
group_2687********	3	2
group_798	4	2
group_2172	2	1
group_2171***	4	2
group_1759**	4	2
group_2170*****	2	2
hns_1**	3	3
group_1762**	4	2
group_2167*	1	2
group_2166**	7	3
group_2165*	2	2
group_1022*	3	1
group_3914***	2	2
group_3915***	3	1
group_2068******	3	1
group_1130***	4	1
group_2697**	2	1
group_3907**	4	1
group_2682***	2	1
group_2683***	2	1
mobA_1*	4	1
group_2188********	4	2
group_3165	5	2
group_143*	3	2
group_2685****	2	1
intA_1**	4	2
yedS	8	2
yedJ*	0	4
group_1863***********	6	7
group_14523	5	0
group_3959*****	4	5
group_2332***	1	3
group_4638**********	1	3
group_2080****	1	2
group_12395*	2	3
group_7983****	0	3
gabR	0	3
rpiR	6	0
alsB	6	0
rbsA_1*	6	0
alsC	6	3
alsE	6	0
alsK	6	1
ddpA*	1	1
dppB_2	1	0
ddpC*	1	0
dppD_2	1	0
oppF_2*	1	0
yohK_2	1	0
group_7083**********	1	0
oxyR_2*	1	0
dctB	1	0
dctD	1	0
ldh	1	0
ybhI_2*	1	0
sucD_2	1	0
lpd	1	0
sucB_2	1	1
sucA_2	1	0
cytR_1	2	1
carA_2	2	1
crt_1	2	1
yhjE_3	3	0
group_9063	2	1
group_6077****	0	0
group_7050**	3	0
group_3770**	3	1
group_4748***	3	0
yhcH_1*	1	0
yiaX1	1	0
yiaM*	1	1
siaM**	1	0
group_1378	1	1
sadB*	1	4
ehaG*	2	0
rfaL	6	3
epsJ*	6	3
gspA_1*	3	7
rfaY*	3	8
gspA_1**	3	7
group_4715***	3	7
intA_4**	6	5
group_4038*	9	5
group_5751*****	7	1
group_5750************	7	1
group_12956	2	0
mak_2	2	0
fbaA_3	2	0
kbaY_2	2	0
fruA_2*	2	0
frwD_1	2	0
fruA_2**	2	0
group_2228********	1	2
group_2134**	1	2
group_9840	2	2
group_2884*	2	2
group_6013******	2	2
yieH*	1	2
cbrB*	2	2
bglF_2	2	4
ravA	0	1
group_3667*********	1	1
emrB_1	5	2
emrK_2	3	2
nimR_2	3	2
ycjM	1	8
bcr_2	0	2
mepC	0	2
mexB	0	2
mexA	0	2
group_2366***	0	2
group_771***	0	1
group_105****	2	2
group_874	1	1
group_4460**	1	1
group_7083***********	1	1
group_6072***	1	2
nadC_2	1	2
group_8431*	5	1
group_3735************	1	0
group_1849**********	3	5
group_2707******	6	5
group_57*	3	2
group_651	2	1
group_435	1	1
group_21*	4	8
group_6077*****	4	6
group_45	0	9
group_58*	0	7
group_3194****	4	11
group_2083*	1	4
group_1883	1	4
rusA_2*	0	11
group_4824*	6	6
group_4666******	0	11
group_4613**********	4	3
group_4612***	4	3
group_2923****	8	1
group_7674**	9	4
group_7076*	2	0
group_7077****	2	0
wfgD*	2	0
group_6220*	2	0
rfbC*	2	0
dgcE	0	6
group_773**********	0	2
group_6680******	11	1
group_8293*	1	2
group_589	1	2
group_3385**********	1	2
group_306	1	2
gatD*	0	2
group_5452****	5	1
group_6259	2	2
psuK_2	3	1
yejE	0	1
group_5513*****	3	0
group_4598*******	1	1
atoS	3	3
atoC*	2	3
atoD	3	3
atoA	3	3
atoE	3	3
atoB	3	3
group_3348****	4	0
rhmA*	2	1
rhmT*	1	4
rhmR	1	3
yfcO*	3	0
yfcP*	2	0
yfcQ*	2	0
yfcR*	2	0
yfcS*	0	0
papC_1**	0	1
yfcV*	0	0
fadL*	3	2
dsdC	3	4
group_1807*****	5	3
group_2242***	5	5
group_872****	4	10
group_5292***	3	10
group_2303****************	3	10
yncE_2*	3	11
group_935*****	0	5
lacA	4	4
group_1486	1	2
xerD_1*	3	2
group_937*****	3	3
group_2538***	3	2
group_765**	3	2
group_149*	3	2
group_5380	7	2
dsdX*	1	7
vgrG1_1*	2	0
narV*	0	0
higB*	1	2
group_6250*	1	0
group_3756***	1	1
group_1964*****	1	2
iraD*	1	2
ptsI_2	2	0
yjiK	0	5
group_1422**	2	3
group_3679*	2	0
group_5575**	9	3
group_4573**	6	2
group_3986*	3	0
yjjJ*	4	1
higB-2_1*	1	2
group_3098*	1	2
group_979***************	1	0
atsA*	1	2
group_113***************	1	0
group_6048******	2	1
group_5150*	1	2
ccdB*	1	2
sgrT*	1	2
pys1	2	2
imm_1**	3	0
imm_1***	2	2
imm_2*	2	1
group_2921****	4	0
yadC*	2	1
yadK*	2	0
yadL*	2	2
yadM*	2	2
htrE*	2	0
yadV*	2	0
yadN*	2	0
group_7983*****	3	2
group_523	3	2
group_8735*	3	2
group_2449**	3	2
group_2448*******	3	2
group_620	3	2
group_9350*	3	2
group_807***	3	2
group_9694	3	2
group_8273	3	2
group_870********	3	2
group_8298**	3	2
hcpA_4	4	2
kgtP_2	2	0
hipO	2	0
lgoT*	4	3
rspA_2	3	5
bssD*	0	3
cutC_3	0	1
yfkN	0	1
group_682**	2	2
mggB_2	2	2
mggB_1	2	0
tsx_2	2	0
rhaS	0	2
group_5757	0	1
group_3609	2	0
group_5427	3	0
yphB_2	6	7
proP_2*	6	7
ygcS_3	6	7
yjmD*	6	7
yihT*	6	7
yihU	7	5
yihV*	7	5
glpR_2*	6	7
yihN	2	5
group_3194*****	0	2
bshB1_1	5	2
group_241	0	12
ybdM_2*	4	6
group_5006**	4	5
bfd*	3	1
bfr*	3	1
gspO	3	2
gspM	3	1
gspL	3	2
gspK_2	3	1
gspJ	3	1
gspI	3	1
gspH	3	1
gspG	3	1
gspF	4	1
gspE	3	1
gspD	3	2
gspC	3	1
gspA_2*	3	1
gspB	2	3
group_2492*	1	3
group_647	3	1
group_4952	2	3
group_1770**	3	2
group_2081	3	1
group_2351	4	0
yafP*	3	3
group_4080*	4	1
group_1913**	5	1
group_4874*	5	1
mprA_1**	2	1
hbp	2	3
group_5892***	2	0
group_1004	0	3
ycjY_1	0	3
pgrR_2*	0	3
pgrR_2**	1	2
iolS_2	2	2
yvgN_2	1	2
group_5196*	2	0
group_799*	2	1
group_8215*	2	1
glcR_1	1	0
pdxA2*	1	0
dtnK	1	0
adh1	1	0
dapA_1	1	0
group_5917**	1	1
group_4629**	1	0
tabA_1	1	0
group_4799***	1	0
leuO_1	4	1
group_1913***	2	3
group_4953***	1	3
group_6638*	1	1
fdrA_2*	0	3
ybbY*	0	4
group_2365*********	4	2
group_22	4	1
group_5390**	4	2
group_7160****	4	2
group_4932*	0	2
tibA**	11	0
group_7075**	3	0
yecS_2	0	3
group_3689**	2	6
group_1123*	2	5
nqrC	3	5
efeU_2	2	7
tpd	3	4
group_300	3	4
macB_1	3	4
group_512	3	4
lolD_3	3	4
resA	3	4
group_3779*************	3	4
agp_2	6	1
group_367*	5	0
espC	5	2
group_991**	5	0
group_4165***	4	2
group_6363***	4	2
lemA	5	3
ygbE*	1	0
fldP	1	0
group_3466**	1	0
group_1030	2	0
group_1027	2	0
group_1636	2	0
group_1637*	2	0
mopA	0	1
group_2970	4	0
group_2651**	4	0
group_2972	4	0
group_2978**	4	0
group_4370**	3	0
epsF_2*	5	5
rfbD_1	4	0
rmlA*	4	0
rfbC_1	4	0
group_3060****	4	0
group_117***	3	2
group_4367***	3	0
group_104**	3	0
tnpR**	9	2
group_6077******	1	6
group_4629***	2	5
group_1593*	2	0
group_463	5	0
group_2097**	2	6
